vertex_index,distance,angle,elev_8,x,y,elev_Ap,relief,velocity
292,1242.69466679809284,187.92924836802865,5298.688,486586.832,3106325.180,5336.000,32.615,2.345
293,1246.12893277437183,181.80167386289631,5298.688,486586.724,3106321.747,5336.000,32.615,2.345
294,1249.56319875111444,166.57421547878164,5304.280,486586.616,3106318.315,5338.000,30.205,2.345
295,1253.05078565107556,151.34675709385991,5304.280,486588.288,3106315.254,5338.000,30.205,2.345
296,1256.53837255060012,151.34675709385991,5304.280,486589.961,3106312.194,5338.000,30.205,2.345
297,1260.02595945056123,171.83128139810634,5309.777,486591.633,3106309.133,5338.000,31.420,2.345
298,1264.86711909906376,192.31580570068695,5309.777,486590.600,3106304.404,5338.000,31.420,2.345
299,1269.70827874803354,192.31580570068695,5312.538,486589.568,3106299.674,5338.000,32.368,2.345
300,1274.54943839653606,198.05884240359620,5313.155,486588.535,3106294.944,5338.000,32.233,2.345
301,1278.61197437959618,203.80187910795499,5313.155,486586.896,3106291.227,5338.000,32.233,2.345
302,1282.67451036225361,207.72042552152519,5312.257,486585.256,3106287.510,5338.000,31.580,2.345
303,1287.09962847503562,211.63897193307380,5307.841,486582.935,3106283.743,5338.000,29.253,2.345
304,1291.52474658778715,211.63897193307380,5306.024,486580.614,3106279.975,5338.000,29.111,2.345
305,1295.94986470056915,216.00786488372341,5306.024,486578.292,3106276.208,5339.000,29.111,2.345
306,1299.40822751000223,220.37675783405217,5306.024,486576.052,3106273.573,5339.000,29.111,2.345
307,1302.86659031943532,249.38308853392215,5302.175,486573.812,3106270.939,5339.000,31.808,2.345
308,1306.07928562472671,278.38941923790003,5302.175,486570.633,3106271.408,5339.000,31.808,2.345
309,1309.29198093008586,272.12978959278178,5300.702,486567.455,3106271.876,5339.000,35.326,2.345
310,1313.48813324269850,265.87015994675511,5300.702,486563.270,3106271.574,5340.000,35.326,2.345
311,1317.68428555533546,253.36720660246297,5299.543,486559.084,3106271.272,5340.000,37.336,2.345
312,1321.15124628590979,240.86425325497123,5299.543,486556.056,3106269.584,5340.000,37.336,2.345
313,1324.61820701648412,231.48044797380939,5299.543,486553.028,3106267.896,5342.000,37.336,2.345
314,1328.05487545829874,222.09664269300765,5299.193,486550.724,3106265.346,5342.000,37.891,2.345
315,1331.49154390015246,222.09664269300765,5300.761,486548.420,3106262.796,5342.000,37.403,2.345
316,1334.92821234196708,222.12219924027568,5300.761,486546.116,3106260.246,5342.000,37.403,2.345
317,1339.45295719259616,222.14775578592523,5303.484,486543.080,3106256.891,5341.000,38.565,2.345
318,1343.97770204357039,222.14775578565201,5306.240,486540.044,3106253.536,5344.000,36.810,2.345
319,1348.50244689416036,222.14775578763047,5306.240,486537.007,3106250.182,5344.000,36.810,2.345
320,1353.02719174478943,209.42959626965705,5309.293,486533.971,3106246.827,5344.000,38.342,2.345
321,1356.78956408758359,196.71143675039079,5309.293,486532.889,3106243.223,5343.000,38.342,2.345
322,1360.55193643082362,196.71143675039076,5308.953,486531.807,3106239.620,5343.000,38.131,2.345
323,1364.31430877361777,180.80030652818633,5308.953,486530.725,3106236.016,5343.000,38.131,2.345
324,1368.18354873356702,164.88917630537838,5308.953,486531.734,3106232.281,5343.000,38.131,2.345
325,1372.05278869350104,153.51344870690698,5309.288,486532.743,3106228.545,5342.000,38.114,2.345
326,1375.88616056880960,142.13772110981202,5309.288,486535.095,3106225.519,5342.000,38.114,2.345
327,1379.71953244452152,142.13772110981202,5309.850,486537.448,3106222.493,5342.000,36.582,2.345
328,1383.55290431983008,142.13772110801955,5309.850,486539.801,3106219.466,5341.000,36.582,2.345
329,1387.38627619513863,133.22723409903591,5309.850,486542.154,3106216.440,5339.000,36.582,2.345
330,1392.33645493204108,124.31674709024215,5310.993,486546.242,3106213.649,5339.000,35.207,2.345
331,1397.28663366889555,124.31674709265788,5310.993,486550.331,3106210.858,5339.000,35.207,2.892
332,1402.23681240601240,124.31674709246798,5312.450,486554.419,3106208.068,5338.000,34.073,2.892
333,1407.18699114291485,110.57192267538829,5312.450,486558.508,3106205.277,5338.000,34.073,2.892
334,1411.69054622414706,96.82709826366550,5312.383,486562.979,3106204.742,5338.000,32.063,2.892
335,1416.19410130543451,96.82709826370952,5312.383,486567.451,3106204.206,5337.000,32.063,2.892
336,1420.69765638660874,96.82709826076834,5312.697,486571.923,3106203.671,5337.000,28.544,2.892
337,1425.20121146784095,98.36684095900378,5311.962,486576.394,3106203.135,5337.000,25.899,2.892
338,1429.98724081336923,99.90658365734321,5311.962,486581.109,3106202.312,5337.000,25.899,2.892
339,1434.77327015884021,99.90658365734321,5309.684,486585.824,3106201.489,5337.000,27.997,2.892
340,1439.55929950436848,101.58940591809356,5309.684,486590.538,3106200.665,5337.000,27.997,2.892
341,1443.92421880746519,103.27222818187846,5309.634,486594.787,3106199.663,5339.000,30.481,2.892
342,1448.28913811066923,103.27222818485306,5309.634,486599.035,3106198.661,5339.000,30.481,2.892
343,1452.65405741387303,103.27222818187846,5305.738,486603.283,3106197.659,5339.000,33.470,2.892
344,1457.01897671696997,102.02666385001800,5305.738,486607.532,3106196.657,5341.000,33.470,2.892
345,1461.18260212685823,100.78109951805963,5303.971,486611.622,3106195.878,5341.000,36.955,2.892
346,1465.34622753660233,96.82965191435302,5304.181,486615.712,3106195.099,5341.000,40.420,4.504
347,1469.47469586287434,92.87820431371892,5304.181,486619.835,3106194.892,5343.000,40.420,4.504
348,1473.60316418914613,92.87820431371892,5305.695,486623.958,3106194.685,5343.000,42.597,4.504
349,1477.73163251541814,114.09138484376922,5305.695,486628.082,3106194.477,5345.000,42.597,4.504
350,1481.74728969455327,135.30456537411470,5304.188,486630.906,3106191.623,5348.000,42.365,4.504
351,1485.76294687364725,156.68068902324555,5305.479,486633.730,3106188.768,5348.000,44.505,4.504
352,1490.63959776730712,178.05681267217403,5304.423,486633.896,3106183.894,5348.000,43.818,4.504
353,1495.51624866143266,178.05681267217403,5304.423,486634.061,3106179.021,5351.000,43.818,4.504
354,1500.39289955509253,186.51943136246743,5304.575,486634.227,3106174.147,5351.000,42.370,4.504
355,1504.89535016337663,194.98205005249585,5304.575,486633.063,3106169.797,5351.000,42.370,4.504
356,1509.39780077164573,194.98205005249585,5304.723,486631.899,3106165.448,5355.000,42.370,4.504
357,1513.90025137992984,203.24097166379465,5305.406,486630.735,3106161.098,5355.000,40.082,4.504
358,1518.06580710551907,211.49989327473560,5305.037,486628.558,3106157.547,5352.000,39.661,4.504
359,1522.23136283110807,211.49989327473560,5305.037,486626.382,3106153.995,5354.000,39.661,4.504
360,1526.39691855669753,211.49989327473560,5305.198,486624.205,3106150.443,5354.000,39.539,4.504
361,1530.56247428228676,216.96033685879036,5305.810,486622.029,3106146.892,5354.000,37.012,4.504
362,1534.09812924025528,222.42078044319331,5305.810,486619.644,3106144.282,5356.000,37.012,2.892
363,1537.63378419826336,222.42078044319331,5305.963,486617.259,3106141.671,5356.000,35.939,2.892
364,1541.16943915623210,239.68196052900464,5305.875,486614.874,3106139.061,5354.000,32.998,2.892
365,1545.59786383909341,256.94314061524915,5305.875,486610.560,3106138.061,5354.000,32.998,2.892
366,1550.02628852201110,275.29251124593429,5306.693,486606.246,3106137.060,5354.000,29.381,2.892
367,1554.55065522845462,293.64188187668213,5306.693,486602.101,3106138.875,5352.000,29.381,2.892
368,1559.07502193484515,293.64188187668213,5308.555,486597.956,3106140.689,5352.000,25.997,2.892
369,1563.59938864128867,293.64188187653434,5308.555,486593.812,3106142.504,5352.000,25.997,2.892
370,1568.12375534773219,278.70091149566474,5312.442,486589.667,3106144.318,5350.000,25.650,2.892
371,1572.73361719775926,263.75994111483442,5310.615,486585.085,3106143.817,5350.000,25.526,2.892
372,1577.34347904784408,263.75994111775049,5313.077,486580.502,3106143.316,5350.000,24.503,2.892
373,1581.95334089787866,263.75994111771121,5313.077,486575.920,3106142.815,5347.000,24.503,2.892
374,1586.56320274790551,248.95176182869616,5315.239,486571.337,3106142.314,5347.000,25.457,2.892
375,1591.33139648909514,234.14358254259719,5316.031,486567.472,3106139.521,5347.000,29.075,2.892
376,1596.09959023028409,234.14358254239227,5316.031,486563.608,3106136.728,5344.000,29.075,2.892
377,1600.86778397142621,234.14358254239227,5315.176,486559.743,3106133.935,5344.000,28.435,2.892
378,1605.63597771261539,223.01213030972329,5315.132,486555.879,3106131.142,5346.000,32.182,2.892
379,1610.63148160979176,240.98694454670024,5315.216,486553.240,3106126.900,5344.000,31.577,2.892
380,1614.64129649702841,270.09321101322422,5314.575,486549.231,3106126.906,5344.000,34.147,2.892
381,1618.65111138426505,282.15375941534427,5314.575,486545.221,3106126.913,5344.000,34.147,2.892
382,1623.04279436005118,294.21430782371715,5313.742,486541.215,3106128.714,5344.000,36.212,2.892
383,1627.43447733597532,294.21430782371715,5313.742,486537.210,3106130.515,5344.000,36.212,2.892
384,1631.82616031176167,283.60689795702018,5313.641,486533.205,3106132.317,5343.000,35.897,2.892
385,1635.57288144328663,272.99948808969361,5313.641,486529.463,3106132.513,5343.000,35.897,2.892
386,1639.31960257478795,272.99948808969361,5313.720,486525.722,3106132.709,5344.000,33.393,2.892
387,1643.06632370631337,234.46207302721905,5313.720,486521.980,3106132.905,5344.000,33.393,2.892
388,1647.47660784717027,195.92465796238227,5313.720,486520.770,3106128.664,5345.000,33.393,2.892
389,1651.88689198759562,181.32783426515772,5316.297,486519.560,3106124.423,5345.000,32.600,2.892
390,1656.29799635599352,166.73101056604554,5319.211,486520.572,3106120.129,5345.000,32.971,2.892
391,1660.70910072393826,166.73101056641349,5319.211,486521.585,3106115.836,5347.000,32.971,2.892
392,1665.12020509232298,166.73101056641349,5321.125,486522.597,3106111.543,5347.000,32.971,2.892
393,1669.53130946026795,166.73101056604554,5321.125,486523.610,3106107.249,5347.000,32.971,2.892
394,1673.94241382866585,163.66265639002339,5320.596,486524.622,3106102.956,5349.000,33.339,2.892
395,1678.31554423247030,160.59430221330706,5320.596,486526.075,3106098.831,5349.000,33.339,2.892
396,1682.68867463627498,160.59430221330706,5318.605,486527.528,3106094.707,5349.000,36.469,2.892
397,1687.06180504007943,160.59430221366674,5316.030,486528.981,3106090.582,5349.000,37.273,2.892
398,1691.43493544386433,160.59430221366674,5314.918,486530.434,3106086.457,5349.000,40.787,2.892
399,1695.80806584766879,160.59430221330706,5314.918,486531.887,3106082.332,5349.000,40.787,2.892
400,1700.18119625147324,160.59430221330706,5314.370,486533.340,3106078.208,5349.000,42.521,3.142
401,1704.55432665527769,149.86880289220335,5314.370,486534.793,3106074.083,5349.000,42.521,3.142
402,1709.07361092823817,139.14330357109964,5312.761,486537.750,3106070.665,5349.000,43.894,3.142
403,1713.59289520119864,139.14330357275156,5312.761,486540.706,3106067.247,5349.000,43.894,3.142
404,1718.11217947454952,139.14330357275156,5311.280,486543.662,3106063.829,5349.000,45.063,3.142
405,1722.63146374750977,139.14330357109964,5311.699,486546.619,3106060.410,5349.000,45.063,3.142
406,1727.15074802047047,139.86144843353875,5311.699,486549.575,3106056.992,5348.000,45.063,3.142
407,1731.80330832605591,140.57959329779854,5316.548,486552.529,3106053.398,5348.000,44.259,3.142
408,1736.45586863200151,140.57959329961929,5316.548,486555.484,3106049.804,5349.000,44.259,3.142
409,1741.10842893794711,140.57959329779854,5319.479,486558.438,3106046.210,5349.000,42.700,3.142
410,1745.76098924353323,136.97980312470997,5321.722,486561.393,3106042.616,5348.000,42.700,3.142
411,1750.59460335426365,133.38001295344216,5321.910,486564.906,3106039.296,5348.000,41.002,3.142
412,1755.42821746499385,133.38001295344216,5321.471,486568.419,3106035.976,5349.000,41.002,3.142
413,1760.26183157572450,133.38001295344216,5321.471,486571.932,3106032.656,5349.000,41.002,3.142
414,1765.09544568645515,116.31143279667003,5321.881,486575.445,3106029.336,5348.000,39.979,3.142
415,1769.38570731256959,99.24285264296699,5321.426,486579.680,3106028.647,5349.000,39.979,3.142
416,1773.67596893875907,99.24285264296699,5321.331,486583.914,3106027.958,5349.000,39.979,3.142
417,1777.96623056487351,89.01332485922258,5321.331,486588.149,3106027.269,5349.000,39.979,3.142
418,1782.81944859787450,78.78379707591786,5320.128,486592.909,3106028.213,5350.000,39.979,3.142
419,1787.67266663102282,78.78379707591782,5320.128,486597.670,3106029.157,5350.000,39.979,3.142
420,1792.52588466402358,93.53543734715410,5317.485,486602.430,3106030.101,5350.000,38.889,3.142
421,1796.64197129409513,108.28707761268365,5317.485,486606.339,3106028.809,5351.000,38.889,3.142
422,1800.75805792402048,104.82306266309098,5315.438,486610.247,3106027.518,5351.000,38.144,3.142
423,1805.12650383767323,101.35904771358165,5315.438,486614.530,3106026.657,5351.000,38.144,3.142
424,1809.49494975123434,127.85356844859126,5315.169,486618.813,3106025.797,5350.000,37.307,3.142
425,1813.87766451392599,154.34808918825547,5315.182,486620.710,3106021.846,5350.000,37.110,3.142
426,1818.26037927701304,187.05791277414025,5315.182,486622.607,3106017.896,5350.000,37.110,3.142
427,1823.13629665840153,219.76773635687707,5315.125,486619.488,3106014.148,5350.000,37.110,3.142
428,1828.01221404018520,211.80336774956567,5315.125,486616.369,3106010.400,5351.000,37.110,3.142
429,1832.79842332063868,203.83899914518668,5314.119,486614.435,3106006.022,5353.000,37.751,3.142
430,1837.58463260068970,202.16267281146477,5314.119,486612.500,3106001.644,5353.000,37.751,3.142
431,1842.16445973354462,200.48634647595651,5317.524,486610.897,3105997.354,5353.000,37.751,3.142
432,1846.74428686637930,200.48634647595651,5317.524,486609.295,3105993.064,5357.000,37.751,3.142
433,1851.32411399923399,193.08466081614844,5321.911,486607.692,3105988.774,5357.000,38.632,3.142
434,1855.44770100337610,185.68297515567892,5321.911,486607.283,3105984.670,5357.000,38.632,3.142
435,1859.57128800798114,185.68297515567892,5323.216,486606.875,3105980.567,5361.000,38.264,3.142
436,1863.69487501212279,171.55951714030263,5323.216,486606.467,3105976.464,5361.000,38.264,3.142
437,1867.76490793314088,157.43605912548534,5321.935,486608.028,3105972.705,5361.000,34.936,3.142
438,1871.83494085461052,157.43605912548534,5321.935,486609.590,3105968.947,5364.000,34.936,3.142
439,1875.90497377562815,160.83351710949034,5320.522,486611.152,3105965.188,5364.000,34.936,3.142
440,1880.32626650979273,164.23097509437466,5320.522,486612.353,3105960.933,5364.000,34.936,3.142
441,1884.74755924395754,164.23097509437466,5319.529,486613.555,3105956.678,5367.000,34.936,2.813
442,1889.16885197812189,159.51239796722240,5319.529,486614.756,3105952.423,5367.000,34.936,2.813
443,1894.13521256261629,154.79382083892619,5319.197,486616.872,3105947.930,5367.000,34.099,2.813
444,1899.10157314668936,154.79382083862242,5319.976,486618.987,3105943.437,5365.000,34.099,2.813
445,1904.06793373120854,154.79382083976637,5319.976,486621.102,3105938.943,5365.000,34.099,2.813
446,1909.03429431570294,139.69742668638079,5320.490,486623.217,3105934.450,5365.000,34.076,2.813
447,1912.59687653905098,124.60103253295721,5320.180,486626.149,3105932.427,5365.000,31.899,2.813
448,1916.15945876235082,108.16351907631439,5320.180,486629.082,3105930.404,5363.000,31.899,2.813
449,1920.30383398742401,91.72600562261104,5319.529,486633.224,3105930.279,5362.000,27.926,2.813
450,1924.44820921256951,94.20339445910234,5319.529,486637.367,3105930.154,5362.000,27.926,2.813
451,1927.53589484964937,96.68078328803441,5319.026,486640.433,3105929.795,5362.000,26.528,6.352
452,1930.62358048673286,104.92523321459117,5319.026,486643.500,3105929.435,5360.000,26.528,6.352
453,1933.53806972503912,113.16968314129387,5319.594,486646.179,3105928.289,5360.000,23.313,6.352
454,1936.45255896316166,130.97780357752049,5318.858,486648.859,3105927.142,5360.000,26.319,6.352
455,1940.60265282605383,148.78592401663295,5318.858,486651.010,3105923.593,5360.000,26.319,6.352
456,1944.75274668851785,148.78592401663295,5319.992,486653.160,3105920.043,5360.000,24.999,6.352
457,1948.90284055141001,148.78592401663295,5319.992,486655.311,3105916.494,5357.000,24.999,6.352
458,1953.05293441387357,148.78592401663295,5318.900,486657.462,3105912.945,5357.000,27.049,6.352
459,1957.20302827676574,142.52080276323383,5319.339,486659.613,3105909.395,5357.000,27.049,6.352
460,1961.36295993905674,136.25568150851254,5319.339,486662.489,3105906.390,5357.000,27.049,6.352
461,1965.52289160134774,136.25568151072989,5319.296,486665.365,3105903.385,5357.000,28.601,6.352
462,1969.68282326397502,136.25568151072989,5319.296,486668.242,3105900.380,5356.000,28.601,6.352
463,1973.84275492626602,136.25568150851254,5319.296,486671.118,3105897.374,5356.000,28.601,6.352
464,1978.00268658855703,151.07216549899630,5319.754,486673.994,3105894.369,5357.000,30.323,6.352
465,1982.85890527419133,165.88864948948012,5319.754,486675.178,3105889.659,5357.000,30.323,6.352
466,1987.71512395982563,158.94580035325305,5319.703,486676.362,3105884.950,5357.000,30.323,6.352
467,1991.50387167486429,152.00295121702598,5319.703,486678.141,3105881.604,5359.000,30.323,6.352
