vertex_index,distance,angle,elev,x,y,relief,velocity
27,94.24740484813134,257.16658596771839,51.852,999097.864,-605873.491,17.516,2.125
28,96.44689562211381,217.71187008149437,52.602,999095.879,-605874.439,17.500,2.125
29,99.84733081793377,148.68473392762411,52.789,999095.233,-605877.778,17.453,2.125
30,103.02212674199249,106.41588573252496,51.797,999098.279,-605878.675,17.531,2.125
31,106.19692266605122,126.76262302984345,51.273,999101.324,-605879.572,17.602,2.125
32,109.64098958442879,147.10936032850088,51.250,999103.194,-605882.464,17.445,2.125
33,113.08505650284090,202.80634548020657,51.219,999105.064,-605885.356,17.563,2.125
34,117.25587839490086,258.50333063073265,51.742,999100.977,-605886.187,17.359,2.125
35,121.42670028707489,231.07948830815408,52.961,999096.890,-605887.019,17.055,2.125
36,125.66582551231856,166.07693682383800,53.750,999095.189,-605890.902,16.734,2.125
37,130.53441724472862,117.02039167819588,52.602,999099.000,-605893.932,16.945,2.125
38,133.52349814560407,105.54255569413182,52.195,999101.879,-605894.733,16.992,2.125
39,136.51257904647952,116.60246220719876,51.625,999104.759,-605895.534,17.242,2.125
40,139.77480959862137,127.66236872089038,51.734,999107.342,-605897.527,17.258,2.125
41,143.03704015067109,184.50817626108079,52.141,999109.924,-605899.521,17.281,2.125
42,146.33288679071015,241.35398380201983,52.359,999107.032,-605901.101,17.195,2.125
43,149.62873343079556,233.37256477953429,53.141,999104.139,-605902.681,17.086,2.125
44,152.16125637071403,225.39114575567555,53.984,999102.336,-605904.459,16.953,2.125
45,154.69377931063249,182.77879604775217,54.867,999100.533,-605906.238,16.742,2.125
46,157.57730890638223,140.16644633997606,54.727,999102.380,-605908.452,16.758,2.125
47,160.46083850196800,139.05534903053842,54.617,999104.227,-605910.666,16.711,2.125
48,164.70752982583750,127.45556136108021,54.625,999107.072,-605913.819,16.609,2.125
49,169.40478668042141,135.30063443334546,54.867,999111.259,-605915.949,16.570,2.125
50,172.64611471060587,153.63439786548398,55.461,999112.698,-605918.854,16.313,3.076
51,175.88744274079033,167.65639912631022,55.867,999114.138,-605921.758,16.359,3.076
52,176.14127176285038,180.47093237339220,55.969,999114.130,-605922.012,16.211,3.076
53,178.73051730327487,179.26346436095241,56.078,999114.163,-605924.601,16.047,3.076
54,181.31976284381429,179.29235868453236,56.203,999114.197,-605927.190,16.000,3.076
55,184.80088873866828,179.32125300583854,56.617,999114.238,-605930.670,15.930,3.076
56,188.28201463340727,179.32125300583854,57.039,999114.279,-605934.151,15.859,3.076
57,191.76314052826129,179.86513947592104,57.234,999114.320,-605937.632,15.813,3.076
58,196.47740107082527,172.28365914253331,57.672,999114.287,-605942.346,15.453,3.076
59,199.82457540673485,164.15829233907382,57.734,999115.200,-605945.566,15.266,3.076
60,203.17174974267616,145.42330611321961,57.656,999116.114,-605948.786,14.914,3.076
61,205.94993312752399,126.68831988904115,57.547,999118.342,-605950.446,14.797,3.076
62,208.72811651227855,115.75331909679626,57.469,999120.570,-605952.106,14.711,3.076
63,212.59194654424721,77.57470131043010,57.461,999124.305,-605953.094,15.016,3.076
64,216.85700778435552,36.81617448793912,57.602,999127.588,-605950.372,15.352,3.076
65,219.65038379581745,23.30126465837982,58.063,999128.693,-605947.806,15.805,3.076
66,222.44375980738633,82.00134350207556,58.289,999129.798,-605945.241,15.945,3.076
67,226.29620481850861,146.46554107370687,58.125,999132.238,-605948.222,16.016,3.076
68,229.67041916315029,152.22965980070975,57.961,999133.810,-605951.207,15.859,3.076
69,233.04463350768901,146.07100236944407,57.984,999135.382,-605954.193,15.680,3.076
70,236.25940699538052,139.91234493797089,58.156,999137.453,-605956.653,15.648,3.076
71,239.47418048298297,128.83032713268133,58.352,999139.523,-605959.112,15.625,3.076
72,243.13992346264061,117.74830932844139,58.617,999142.767,-605960.819,15.789,3.076
73,246.80566644245548,114.88859565340007,58.820,999146.011,-605962.526,15.914,3.076
74,249.52844110102603,112.02888197911263,58.938,999148.535,-605963.547,16.102,3.076
75,252.25121575964027,114.69846056659821,59.000,999151.059,-605964.568,16.031,3.076
76,255.85484291385211,117.36803915212641,59.164,999154.259,-605966.225,16.195,3.076
77,259.45847006801046,117.36803915212641,59.273,999157.460,-605967.881,16.430,3.076
78,263.06209722222229,117.41246428374355,59.398,999160.660,-605969.538,16.648,3.076
79,266.54490083922218,117.45688941324757,59.414,999163.750,-605971.144,16.656,3.076
80,270.02770445627169,117.45688941324757,59.578,999166.841,-605972.750,16.930,3.076
81,273.51050807327158,125.60457916644492,59.656,999169.931,-605974.355,16.945,3.076
82,276.97156144810401,133.75226891971346,59.922,999172.431,-605976.749,17.258,3.076
83,280.43261482293286,143.34496421252678,60.063,999174.931,-605979.142,17.273,3.076
