vertex_index,distance,angle,elev,x,y,relief,velocity
144,522.03036934865804,1.56134602101108,337.711,-1023943.173,-1551562.015,40.156,2.601
145,526.79289395061471,14.10047796053337,337.250,-1023942.297,-1551557.334,40.156,2.601
146,531.13349557831793,23.49822002601684,337.406,-1023940.985,-1551553.197,39.875,2.601
147,535.39911955234970,29.39548463310699,337.852,-1023938.891,-1551549.480,39.234,2.601
148,539.66474352643866,31.22340265319260,337.102,-1023936.797,-1551545.764,38.828,2.601
149,542.83291281145728,33.05132067233112,337.852,-1023935.069,-1551543.108,39.102,2.601
150,546.00108209673454,20.12521962158221,338.961,-1023933.341,-1551540.453,39.031,2.601
151,550.67152305451373,7.19911857109922,338.320,-1023932.756,-1551535.819,37.992,2.601
152,555.34196401229292,359.54950791576499,337.648,-1023932.171,-1551531.186,37.227,2.601
153,558.08743936514281,351.89989726077312,337.156,-1023932.558,-1551528.468,37.242,2.601
154,560.83291471822315,337.35963416626674,337.234,-1023932.945,-1551525.749,37.070,2.601
155,564.63753319050181,322.81937107141795,336.977,-1023935.244,-1551522.718,36.914,2.601
156,568.44215166278047,296.02158642797065,337.180,-1023937.543,-1551519.687,36.859,2.601
157,571.32906284968715,269.22380178683358,336.898,-1023940.430,-1551519.726,36.859,2.601
158,574.21597403659064,264.20769555753145,337.578,-1023943.316,-1551519.765,36.859,2.601
159,577.07319639590423,259.19158932591904,338.859,-1023946.123,-1551520.301,36.953,2.601
160,579.93041875521783,256.55653529009101,338.609,-1023948.929,-1551520.837,36.953,2.601
161,582.75058469885312,253.92148125426300,338.258,-1023951.639,-1551521.618,37.414,2.601
162,585.57075064248841,256.71805408400076,338.734,-1023954.349,-1551522.399,38.148,2.601
163,589.03847328916515,259.51462691580485,339.063,-1023957.759,-1551523.030,38.945,2.601
164,592.50619593591398,265.21646967152225,339.914,-1023961.169,-1551523.661,39.656,2.601
165,595.51775419337991,270.91831242295871,339.945,-1023964.180,-1551523.613,39.883,2.601
166,598.52931245084210,281.11968941933918,339.977,-1023967.191,-1551523.565,40.125,2.601
167,600.41177761251129,312.55888962201385,340.672,-1023968.945,-1551522.880,40.438,2.654
168,603.13755700254114,353.34610351927580,340.375,-1023970.148,-1551520.434,40.500,2.654
169,606.08935717110705,14.26559581458957,339.125,-1023969.490,-1551517.557,39.633,2.654
170,608.72392990683034,15.63569741550208,339.266,-1023968.779,-1551515.020,39.219,2.654
171,611.35850264252224,19.76159401527544,339.789,-1023968.069,-1551512.483,39.219,2.654
172,613.90014907471846,23.88749061626782,340.625,-1023967.040,-1551510.159,38.906,2.601
